Id,CdStationMesureEauxSurface,LbStationMesureEauxSurface,CdSupport,LbSupport,CdFractionAnalysee,LbFractionAnalysee,CdPrelevement,DatePrel,HeurePrel,DateAna,HeureAna,CdParametre,LbLongParamètre,RsAna,CdUniteMesure,SymUniteMesure
0,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230419085527-PC-543005,2023-07-06,15:04:00,2023-07-07,22:37:00,1335,Ammonium,0.03,169,mg(NH4)/L
1,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230516131746-PC-544663,2023-07-10,12:34:00,2023-07-11,08:27:00,1335,Ammonium,0.03,169,mg(NH4)/L
2,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230621100457-PC-548447,2023-08-29,09:52:00,2023-08-30,08:14:00,1335,Ammonium,0.06,169,mg(NH4)/L
3,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230727103914-PC-551261,2023-09-22,10:36:00,2023-09-23,08:42:00,1335,Ammonium,0.07,169,mg(NH4)/L
4,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230731170120-PC-552559,2023-10-11,12:29:00,2023-10-12,08:16:00,1335,Ammonium,0.06,169,mg(NH4)/L
5,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231006122123-PC-554929,2023-11-20,11:48:00,2023-11-21,08:21:00,1335,Ammonium,0.05,169,mg(NH4)/L
6,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231017113757-PC-556733,2023-12-13,12:13:00,2023-12-14,17:49:00,1335,Ammonium,0.04,169,mg(NH4)/L
7,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231213112951-PC-559816,2024-01-23,11:49:00,2024-01-24,08:25:00,1335,Ammonium,0.1,169,mg(NH4)/L
8,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240114170410-PC-562080,2024-02-06,10:53:00,2024-02-07,08:39:00,1335,Ammonium,0.07,169,mg(NH4)/L
9,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240220104034-PC-565260,2024-03-28,14:46:00,2024-03-29,09:27:00,1335,Ammonium,0.039,169,mg(NH4)/L
10,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240318180133-PC-566882,2024-04-17,10:27:00,2024-04-18,08:43:00,1335,Ammonium,0.045,169,mg(NH4)/L
11,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240321164144-PC-568570,2024-05-21,12:02:00,2024-05-22,09:13:00,1335,Ammonium,0.05,169,mg(NH4)/L
12,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240404103734-PC-570308,2024-06-07,10:49:00,2024-06-08,08:07:00,1335,Ammonium,0.04,169,mg(NH4)/L
13,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240605164835-PC-574026,2024-07-18,10:26:00,2024-07-19,08:52:00,1335,Ammonium,0.03,169,mg(NH4)/L
14,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240607130423-PC-575460,2024-08-05,12:06:00,2024-08-06,08:17:00,1335,Ammonium,0.04,169,mg(NH4)/L
15,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240710152033-PC-577847,2024-09-19,11:44:00,2024-09-20,09:16:00,1335,Ammonium,0.04,169,mg(NH4)/L
16,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240808095807-PC-579962,2024-10-09,11:11:00,2024-10-10,11:35:00,1335,Ammonium,0.04,169,mg(NH4)/L
17,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241018150123-PC-583672,2024-12-23,11:41:00,2024-12-24,02:06:00,1335,Ammonium,0.07,169,mg(NH4)/L
18,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241209134506-PC-586784,2025-01-21,10:23:00,2025-01-22,03:10:00,1335,Ammonium,0.04,169,mg(NH4)/L
19,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250113160144-PC-588135,2025-02-07,11:38:00,2025-02-08,11:05:00,1335,Ammonium,0.08,169,mg(NH4)/L
20,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250130140014-PC-589284,2025-03-14,11:16:00,2025-03-15,15:19:00,1335,Ammonium,0.04,169,mg(NH4)/L
21,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250307182627-PC-591464,2025-04-09,12:19:00,2025-04-10,16:19:00,1335,Ammonium,0.04,169,mg(NH4)/L
22,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250415145939-PC-593905,2025-05-16,10:48:00,2025-05-17,10:29:00,1335,Ammonium,0.07,169,mg(NH4)/L
23,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250507174326-PC-596502,2025-06-06,11:22:00,2025-06-07,10:10:00,1335,Ammonium,0.09,169,mg(NH4)/L
24,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250514143659-PC-597198,2025-07-10,09:44:00,2025-07-11,11:19:00,1335,Ammonium,0.04,169,mg(NH4)/L
25,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250519114846-PC-598267,2025-08-07,11:00:00,2025-08-08,09:48:00,1335,Ammonium,0.01,169,mg(NH4)/L
26,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250717135928-PC-602664,2025-09-12,10:34:00,2025-09-13,13:26:00,1335,Ammonium,0.05,169,mg(NH4)/L
27,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250805122348-PC-604787,2025-10-09,11:25:00,2025-10-10,08:01:00,1335,Ammonium,0.04,169,mg(NH4)/L
28,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250917115117-PC-608010,2025-11-12,12:08:00,2025-11-13,12:21:00,1335,Ammonium,0.04,169,mg(NH4)/L
29,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251010120555-PC-609670,2025-12-04,12:16:00,2025-12-05,02:57:00,1335,Ammonium,0.05,169,mg(NH4)/L
30,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251127135955-PC-616968,2026-01-13,10:15:00,2026-01-14,08:31:00,1335,Ammonium,0.1,169,mg(NH4)/L
31,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260113222903-PC-619662,2026-02-05,11:22:00,2026-02-06,10:15:00,1335,Ammonium,0.08,169,mg(NH4)/L
32,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260206094950-PC-621509,2026-03-06,10:14:00,2026-03-07,07:57:00,1335,Ammonium,0.04,169,mg(NH4)/L
33,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260306141704-PC-623978,2026-04-07,12:39:00,2026-04-08,09:34:00,1335,Ammonium,0.02,169,mg(NH4)/L
34,03063000,LA SEINE A ABLON-SUR-SEINE 2,6,Sédiments,32,Particule < 2 mm de sédiments,20230612101512-PC-546611,2023-08-21,15:50:00,2023-08-22,08:30:00,1335,Ammonium,66.7,160,mg/(kg MS)
35,03063000,LA SEINE A ABLON-SUR-SEINE 2,6,Sédiments,32,Particule < 2 mm de sédiments,20240528132604-PC-572871,2024-07-04,15:20:00,2024-07-08,09:15:00,1335,Ammonium,66.7,160,mg/(kg MS)
36,03063000,LA SEINE A ABLON-SUR-SEINE 2,6,Sédiments,32,Particule < 2 mm de sédiments,20250530115808-PC-599570,2025-07-24,09:40:00,2025-07-28,09:10:00,1335,Ammonium,66.7,160,mg/(kg MS)
37,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230419085558-PC-543006,2023-07-06,17:28:00,2023-07-07,22:37:00,1335,Ammonium,0.02,169,mg(NH4)/L
38,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230516131748-PC-544664,2023-07-10,12:54:00,2023-07-11,08:27:00,1335,Ammonium,0.02,169,mg(NH4)/L
39,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230621100513-PC-548448,2023-08-25,08:09:00,2023-08-26,08:25:00,1335,Ammonium,0.06,169,mg(NH4)/L
40,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230727103918-PC-551262,2023-09-08,10:45:00,2023-09-09,08:10:00,1335,Ammonium,0.03,169,mg(NH4)/L
41,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230731170137-PC-552560,2023-10-13,11:53:00,2023-10-14,08:27:00,1335,Ammonium,0.01,169,mg(NH4)/L
42,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231006122126-PC-554930,2023-11-21,11:25:00,2023-11-22,09:10:00,1335,Ammonium,0.05,169,mg(NH4)/L
43,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231017113813-PC-556734,2023-12-13,11:20:00,2023-12-14,22:47:00,1335,Ammonium,0.03,169,mg(NH4)/L
44,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240114170418-PC-562081,2024-02-07,11:47:00,2024-02-08,16:52:00,1335,Ammonium,0.06,169,mg(NH4)/L
45,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240318180145-PC-566883,2024-04-18,11:44:00,2024-04-19,14:39:00,1335,Ammonium,0.04,169,mg(NH4)/L
46,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240404103748-PC-570309,2024-06-07,10:24:00,2024-06-08,08:32:00,1335,Ammonium,0.04,169,mg(NH4)/L
47,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240607130439-PC-575461,2024-08-05,12:32:00,2024-08-06,08:17:00,1335,Ammonium,0.04,169,mg(NH4)/L
48,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240808095824-PC-579963,2024-10-10,12:06:00,2024-10-11,14:30:00,1335,Ammonium,0.07,169,mg(NH4)/L
49,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241018150138-PC-583673,2024-12-05,10:55:00,2024-12-06,14:05:00,1335,Ammonium,0.06,169,mg(NH4)/L
50,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250113160201-PC-588136,2025-02-11,11:49:00,2025-02-12,10:44:00,1335,Ammonium,0.08,169,mg(NH4)/L
51,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250307182633-PC-591465,2025-04-16,11:29:00,2025-04-17,16:19:00,1335,Ammonium,0.04,169,mg(NH4)/L
52,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250507174333-PC-596503,2025-06-10,11:56:00,2025-06-11,22:41:00,1335,Ammonium,0.02,169,mg(NH4)/L
53,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250519114853-PC-598268,2025-08-08,11:59:00,2025-08-09,12:35:00,1335,Ammonium,0.02,169,mg(NH4)/L
54,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250805122355-PC-604788,2025-10-10,11:36:00,2025-10-11,09:10:00,1335,Ammonium,0.01,169,mg(NH4)/L
55,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251010120602-PC-609671,2025-12-05,11:32:00,2025-12-06,07:43:00,1335,Ammonium,0.02,169,mg(NH4)/L
56,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260113222912-PC-619663,2026-02-06,11:39:00,2026-02-07,07:10:00,1335,Ammonium,0.05,169,mg(NH4)/L
57,03063650,LA SEINE A ORLY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260306141754-PC-623979,2026-04-08,11:44:00,2026-04-10,13:02:00,1335,Ammonium,0.03,169,mg(NH4)/L
58,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231201103917-PC-559004,2023-07-06,11:45:00,2023-07-06,14:21:00,1335,Ammonium,0.05,169,mg(NH4)/L
59,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231201103929-PC-559009,2023-11-08,10:50:00,2023-11-08,14:09:00,1335,Ammonium,0.15,169,mg(NH4)/L
60,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165215-PC-585811,2024-09-05,10:55:00,2024-09-05,14:39:00,1335,Ammonium,0.11,169,mg(NH4)/L
61,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165222-PC-585813,2024-02-07,10:40:00,2024-02-08,10:53:00,1335,Ammonium,1.38,169,mg(NH4)/L
62,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165233-PC-585816,2024-03-06,11:15:00,2024-03-06,13:40:00,1335,Ammonium,0.12,169,mg(NH4)/L
63,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165245-PC-585819,2024-05-15,10:30:00,2024-05-16,14:41:00,1335,Ammonium,0.13,169,mg(NH4)/L
64,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165256-PC-585822,2024-07-25,10:40:00,2024-07-25,13:48:00,1335,Ammonium,0.02,169,mg(NH4)/L
65,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165307-PC-585825,2024-11-06,10:30:00,2024-11-06,13:27:00,1335,Ammonium,0.06,169,mg(NH4)/L
66,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112084307-PC-619215,2025-02-05,11:10:00,2025-02-06,12:00:00,1335,Ammonium,0.04,169,mg(NH4)/L
67,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112084319-PC-619218,2025-03-05,10:40:00,2025-03-05,13:58:00,1335,Ammonium,0.11,169,mg(NH4)/L
68,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112084331-PC-619221,2025-05-07,10:15:00,2025-05-12,13:44:00,1335,Ammonium,0.1,169,mg(NH4)/L
69,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112084343-PC-619224,2025-07-10,11:00:00,2025-07-10,13:48:00,1335,Ammonium,0.02,169,mg(NH4)/L
70,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112084354-PC-619227,2025-09-04,10:40:00,2025-09-05,07:58:00,1335,Ammonium,0.04,169,mg(NH4)/L
71,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112084413-PC-619232,2025-11-05,11:50:00,2025-11-06,16:15:00,1335,Ammonium,0.06,169,mg(NH4)/L
72,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231201103920-PC-559005,2023-07-06,12:15:00,2023-07-06,14:21:00,1335,Ammonium,0.24,169,mg(NH4)/L
73,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231201103925-PC-559007,2023-09-07,12:00:00,2023-09-07,15:00:00,1335,Ammonium,0.03,169,mg(NH4)/L
74,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231201103932-PC-559010,2023-11-08,11:20:00,2023-11-08,14:09:00,1335,Ammonium,0.05,169,mg(NH4)/L
75,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165218-PC-585812,2024-09-05,11:30:00,2024-09-05,14:39:00,1335,Ammonium,0.1,169,mg(NH4)/L
76,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165226-PC-585814,2024-02-07,11:15:00,2024-02-08,10:53:00,1335,Ammonium,0.11,169,mg(NH4)/L
77,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165237-PC-585817,2024-03-06,11:45:00,2024-03-06,13:40:00,1335,Ammonium,0.04,169,mg(NH4)/L
78,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165249-PC-585820,2024-05-15,11:00:00,2024-05-16,14:41:00,1335,Ammonium,0.16,169,mg(NH4)/L
79,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165300-PC-585823,2024-07-25,11:10:00,2024-07-25,13:48:00,1335,Ammonium,0.04,169,mg(NH4)/L
80,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128165311-PC-585826,2024-11-06,10:50:00,2024-11-06,13:27:00,1335,Ammonium,0.04,169,mg(NH4)/L
81,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112084312-PC-619216,2025-02-05,11:25:00,2025-02-06,12:00:00,1335,Ammonium,0.08,169,mg(NH4)/L
82,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112084323-PC-619219,2025-03-05,11:00:00,2025-03-05,13:58:00,1335,Ammonium,0.03,169,mg(NH4)/L
83,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112084335-PC-619222,2025-05-07,10:50:00,2025-05-12,13:44:00,1335,Ammonium,0.1,169,mg(NH4)/L
84,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260112084347-PC-619225,2025-07-10,11:30:00,2025-07-10,13:48:00,1335,Ammonium,0.06,169,mg(NH4)/L
