,CdStationMesureEauxSurface,LbStationMesureEauxSurface,CdSupport,LbSupport,CdFractionAnalysee,LbFractionAnalysee,CdPrelevement,DatePrel,HeurePrel,DateAna,HeureAna,CdParametre,LbLongParamètre,RsAna,CdUniteMesure,SymUniteMesure
0,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20230419085527-PC-543005,2023-07-06,15:04:00,2023-07-06,15:04:00,1301,Température de l'Eau,23.9,27,°C
1,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20230516131746-PC-544663,2023-07-10,12:34:00,2023-07-10,12:34:00,1301,Température de l'Eau,24.6,27,°C
2,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20230612103617-PC-546706,2023-08-21,15:50:00,2023-08-21,15:50:00,1301,Température de l'Eau,24.4,27,°C
3,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20230621100457-PC-548447,2023-08-29,09:52:00,2023-08-29,09:52:00,1301,Température de l'Eau,22.2,27,°C
4,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20230727103914-PC-551261,2023-09-22,10:36:00,2023-09-22,10:36:00,1301,Température de l'Eau,20.1,27,°C
5,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20230731170120-PC-552559,2023-10-11,12:29:00,2023-10-11,12:29:00,1301,Température de l'Eau,18,27,°C
6,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20231006122123-PC-554929,2023-11-20,11:48:00,2023-11-20,11:48:00,1301,Température de l'Eau,11.2,27,°C
7,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20231017113757-PC-556733,2023-12-13,12:13:00,2023-12-13,12:13:00,1301,Température de l'Eau,9.2,27,°C
8,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20231213112951-PC-559816,2024-01-23,11:49:00,2024-01-23,11:49:00,1301,Température de l'Eau,5.3,27,°C
9,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240114170410-PC-562080,2024-02-06,10:53:00,2024-02-06,10:53:00,1301,Température de l'Eau,9.1,27,°C
10,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240220104034-PC-565260,2024-03-28,14:46:00,2024-03-28,14:46:00,1301,Température de l'Eau,11.7,27,°C
11,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240318180133-PC-566882,2024-04-17,10:27:00,2024-04-17,10:27:00,1301,Température de l'Eau,14.9,27,°C
12,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240321164144-PC-568570,2024-05-21,12:02:00,2024-05-21,12:02:00,1301,Température de l'Eau,17.5,27,°C
13,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240404103734-PC-570308,2024-06-07,10:49:00,2024-06-07,10:49:00,1301,Température de l'Eau,18.1,27,°C
14,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240529140223-PC-573041,2024-07-04,15:20:00,2024-07-04,15:20:00,1301,Température de l'Eau,19.3,27,°C
15,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240605164835-PC-574026,2024-07-18,10:26:00,2024-07-18,10:26:00,1301,Température de l'Eau,20.1,27,°C
16,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240607130423-PC-575460,2024-08-05,12:06:00,2024-08-05,12:06:00,1301,Température de l'Eau,23.3,27,°C
17,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240710152033-PC-577847,2024-09-19,11:44:00,2024-09-19,11:44:00,1301,Température de l'Eau,17.3,27,°C
18,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240808095807-PC-579962,2024-10-09,11:11:00,2024-10-09,11:11:00,1301,Température de l'Eau,14.4,27,°C
19,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240823124203-PC-580753,2023-07-24,14:21:00,2023-07-24,14:21:00,1301,Température de l'Eau,23.3,27,°C
20,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240823124206-PC-580755,2023-08-28,13:34:00,2023-08-28,13:34:00,1301,Température de l'Eau,22.5,27,°C
21,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20240823124210-PC-580757,2023-09-18,13:53:00,2023-09-18,13:53:00,1301,Température de l'Eau,22.7,27,°C
22,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20241018150123-PC-583672,2024-12-23,11:41:00,2024-12-23,11:41:00,1301,Température de l'Eau,8,27,°C
23,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20241209134506-PC-586784,2025-01-21,10:23:00,2025-01-21,10:23:00,1301,Température de l'Eau,3.9,27,°C
24,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250113160144-PC-588135,2025-02-07,11:38:00,2025-02-07,11:38:00,1301,Température de l'Eau,6.2,27,°C
25,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250130140014-PC-589284,2025-03-14,11:16:00,2025-03-14,11:16:00,1301,Température de l'Eau,9.9,27,°C
26,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250307182627-PC-591464,2025-04-09,12:19:00,2025-04-09,12:19:00,1301,Température de l'Eau,14.5,27,°C
27,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250415145939-PC-593905,2025-05-16,10:48:00,2025-05-16,10:48:00,1301,Température de l'Eau,18.1,27,°C
28,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250507174326-PC-596502,2025-06-06,11:22:00,2025-06-06,11:22:00,1301,Température de l'Eau,19.6,27,°C
29,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250514143659-PC-597198,2025-07-10,09:44:00,2025-07-10,09:44:00,1301,Température de l'Eau,23.5,27,°C
30,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250519114846-PC-598267,2025-08-07,11:00:00,2025-08-07,11:00:00,1301,Température de l'Eau,22.7,27,°C
31,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250530121520-PC-599641,2025-07-24,09:40:00,2025-07-24,09:40:00,1301,Température de l'Eau,22.2,27,°C
32,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250618164958-PC-600982,2024-05-14,13:31:00,2024-05-14,13:31:00,1301,Température de l'Eau,17.4,27,°C
33,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250618164959-PC-600984,2024-06-10,14:28:00,2024-06-10,14:28:00,1301,Température de l'Eau,19.5,27,°C
34,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250618165001-PC-600986,2024-07-08,13:35:00,2024-07-08,13:35:00,1301,Température de l'Eau,19.5,27,°C
35,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250618165002-PC-600988,2024-08-14,13:45:00,2024-08-14,13:45:00,1301,Température de l'Eau,24.5,27,°C
36,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250618165003-PC-600990,2024-09-25,14:20:00,2024-09-25,14:20:00,1301,Température de l'Eau,17,27,°C
37,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250618165004-PC-600992,2024-10-21,13:37:00,2024-10-21,13:37:00,1301,Température de l'Eau,16.4,27,°C
38,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250717135928-PC-602664,2025-09-12,10:34:00,2025-09-12,10:34:00,1301,Température de l'Eau,19.4,27,°C
39,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250805122348-PC-604787,2025-10-09,11:25:00,2025-10-09,11:25:00,1301,Température de l'Eau,14.1,27,°C
40,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20250917115117-PC-608010,2025-11-12,12:08:00,2025-11-12,12:08:00,1301,Température de l'Eau,11.1,27,°C
41,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20251010120555-PC-609670,2025-12-04,12:16:00,2025-12-04,12:16:00,1301,Température de l'Eau,8.1,27,°C
42,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20251127135955-PC-616968,2026-01-13,10:15:00,2026-01-13,10:15:00,1301,Température de l'Eau,5.2,27,°C
43,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20260113222903-PC-619662,2026-02-05,11:22:00,2026-02-05,11:22:00,1301,Température de l'Eau,8.1,27,°C
44,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20260206094950-PC-621509,2026-03-06,10:14:00,2026-03-06,10:14:00,1301,Température de l'Eau,10.8,27,°C
45,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20260306141704-PC-623978,2026-04-07,12:39:00,2026-04-07,12:39:00,1301,Température de l'Eau,12.3,27,°C
46,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20260506111119-PC-628830,2025-05-05,15:50:00,2025-05-05,15:50:00,1301,Température de l'Eau,17.1,27,°C
47,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20260506111121-PC-628832,2025-06-16,15:08:00,2025-06-16,15:08:00,1301,Température de l'Eau,23.3,27,°C
48,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20260506111122-PC-628834,2025-07-15,13:28:00,2025-07-15,13:28:00,1301,Température de l'Eau,24.4,27,°C
49,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20260506111123-PC-628836,2025-08-11,14:41:00,2025-08-11,14:41:00,1301,Température de l'Eau,25.1,27,°C
50,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20260506111125-PC-628838,2025-09-08,14:08:00,2025-09-08,14:08:00,1301,Température de l'Eau,21.2,27,°C
51,03063000,LA SEINE A ABLON-SUR-SEINE 2,3,Eau,23,Eau brute,20260506111126-PC-628840,2025-10-06,15:34:00,2025-10-06,15:34:00,1301,Température de l'Eau,14.5,27,°C
52,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20230419085558-PC-543006,2023-07-06,17:28:00,2023-07-06,17:28:00,1301,Température de l'Eau,24.1,27,°C
53,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20230516131748-PC-544664,2023-07-10,12:54:00,2023-07-10,12:54:00,1301,Température de l'Eau,24.4,27,°C
54,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20230621100513-PC-548448,2023-08-25,08:09:00,2023-08-25,08:09:00,1301,Température de l'Eau,24.2,27,°C
55,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20230727103918-PC-551262,2023-09-08,10:45:00,2023-09-08,10:45:00,1301,Température de l'Eau,23,27,°C
56,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20230731170137-PC-552560,2023-10-13,11:53:00,2023-10-13,11:53:00,1301,Température de l'Eau,17.8,27,°C
57,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20231006122126-PC-554930,2023-11-21,11:25:00,2023-11-21,11:25:00,1301,Température de l'Eau,11.2,27,°C
58,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20231017113813-PC-556734,2023-12-13,11:20:00,2023-12-13,11:20:00,1301,Température de l'Eau,9.2,27,°C
59,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20240114170418-PC-562081,2024-02-07,11:47:00,2024-02-07,11:47:00,1301,Température de l'Eau,9.3,27,°C
60,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20240318180145-PC-566883,2024-04-18,11:44:00,2024-04-18,11:44:00,1301,Température de l'Eau,13.7,27,°C
61,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20240404103748-PC-570309,2024-06-07,10:24:00,2024-06-07,10:24:00,1301,Température de l'Eau,17.7,27,°C
62,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20240607130439-PC-575461,2024-08-05,12:32:00,2024-08-05,12:32:00,1301,Température de l'Eau,23.1,27,°C
63,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20240808095824-PC-579963,2024-10-10,12:06:00,2024-10-10,12:06:00,1301,Température de l'Eau,14.5,27,°C
64,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20240823124223-PC-580765,2023-07-24,14:51:00,2023-07-24,14:51:00,1301,Température de l'Eau,22.7,27,°C
65,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20240823124226-PC-580767,2023-08-28,14:13:00,2023-08-28,14:13:00,1301,Température de l'Eau,22.7,27,°C
66,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20240823124230-PC-580769,2023-09-18,14:22:00,2023-09-18,14:22:00,1301,Température de l'Eau,22.9,27,°C
67,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20241018150138-PC-583673,2024-12-05,10:55:00,2024-12-05,10:55:00,1301,Température de l'Eau,7.9,27,°C
68,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20250113160201-PC-588136,2025-02-11,11:49:00,2025-02-11,11:49:00,1301,Température de l'Eau,7.2,27,°C
69,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20250307182633-PC-591465,2025-04-16,11:29:00,2025-04-16,11:29:00,1301,Température de l'Eau,14.7,27,°C
70,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20250507174333-PC-596503,2025-06-10,11:56:00,2025-06-10,11:56:00,1301,Température de l'Eau,20.3,27,°C
71,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20250519114853-PC-598268,2025-08-08,11:59:00,2025-08-08,11:59:00,1301,Température de l'Eau,23.1,27,°C
72,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20250805122355-PC-604788,2025-10-10,11:36:00,2025-10-10,11:36:00,1301,Température de l'Eau,14.4,27,°C
73,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20251010120602-PC-609671,2025-12-05,11:32:00,2025-12-05,11:32:00,1301,Température de l'Eau,7.8,27,°C
74,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20260113222912-PC-619663,2026-02-06,11:39:00,2026-02-06,11:39:00,1301,Température de l'Eau,8.6,27,°C
75,03063650,LA SEINE A ORLY 1,3,Eau,23,Eau brute,20260306141754-PC-623979,2026-04-08,11:44:00,2026-04-08,11:44:00,1301,Température de l'Eau,13.1,27,°C
76,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20231201103917-PC-559004,2023-07-06,11:45:00,2023-07-06,11:45:00,1301,Température de l'Eau,15.3,27,°C
77,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20231201103929-PC-559009,2023-11-08,10:50:00,2023-11-08,10:50:00,1301,Température de l'Eau,12.4,27,°C
78,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20241128165215-PC-585811,2024-09-05,10:55:00,2024-09-05,10:55:00,1301,Température de l'Eau,17,27,°C
79,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20241128165222-PC-585813,2024-02-07,10:40:00,2024-02-07,10:40:00,1301,Température de l'Eau,10.4,27,°C
80,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20241128165233-PC-585816,2024-03-06,11:15:00,2024-03-06,11:15:00,1301,Température de l'Eau,9.5,27,°C
81,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20241128165245-PC-585819,2024-05-15,10:30:00,2024-05-15,10:30:00,1301,Température de l'Eau,13.5,27,°C
82,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20241128165256-PC-585822,2024-07-25,10:40:00,2024-07-25,10:40:00,1301,Température de l'Eau,16.4,27,°C
83,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20241128165307-PC-585825,2024-11-06,10:30:00,2024-11-06,10:30:00,1301,Température de l'Eau,12.7,27,°C
84,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20260112084307-PC-619215,2025-02-05,11:10:00,2025-02-05,11:10:00,1301,Température de l'Eau,8.3,27,°C
85,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20260112084319-PC-619218,2025-03-05,10:40:00,2025-03-05,10:40:00,1301,Température de l'Eau,8.5,27,°C
86,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20260112084331-PC-619221,2025-05-07,10:15:00,2025-05-07,10:15:00,1301,Température de l'Eau,11.3,27,°C
87,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20260112084343-PC-619224,2025-07-10,11:00:00,2025-07-10,11:00:00,1301,Température de l'Eau,15.8,27,°C
88,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20260112084354-PC-619227,2025-09-04,10:40:00,2025-09-04,10:40:00,1301,Température de l'Eau,16.3,27,°C
89,03079091,LE FOSSÉ NUMÉRO 01 DE LA COMMUNE DE PÉRIGNY A PERIGNY 1,3,Eau,23,Eau brute,20260112084413-PC-619232,2025-11-05,11:50:00,2025-11-05,11:50:00,1301,Température de l'Eau,11.4,27,°C
90,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20231201103920-PC-559005,2023-07-06,12:15:00,2023-07-06,12:15:00,1301,Température de l'Eau,18,27,°C
91,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20231201103925-PC-559007,2023-09-07,12:00:00,2023-09-07,12:00:00,1301,Température de l'Eau,19.2,27,°C
92,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20231201103932-PC-559010,2023-11-08,11:20:00,2023-11-08,11:20:00,1301,Température de l'Eau,10.7,27,°C
93,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20241128165218-PC-585812,2024-09-05,11:30:00,2024-09-05,11:30:00,1301,Température de l'Eau,17.7,27,°C
94,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20241128165226-PC-585814,2024-02-07,11:15:00,2024-02-07,11:15:00,1301,Température de l'Eau,9.3,27,°C
95,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20241128165237-PC-585817,2024-03-06,11:45:00,2024-03-06,11:45:00,1301,Température de l'Eau,8.3,27,°C
96,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20241128165249-PC-585820,2024-05-15,11:00:00,2024-05-15,11:00:00,1301,Température de l'Eau,15.5,27,°C
97,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20241128165300-PC-585823,2024-07-25,11:10:00,2024-07-25,11:10:00,1301,Température de l'Eau,18.8,27,°C
98,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20241128165311-PC-585826,2024-11-06,10:50:00,2024-11-06,10:50:00,1301,Température de l'Eau,11,27,°C
99,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20260112084312-PC-619216,2025-02-05,11:25:00,2025-02-05,11:25:00,1301,Température de l'Eau,5.6,27,°C
100,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20260112084323-PC-619219,2025-03-05,11:00:00,2025-03-05,11:00:00,1301,Température de l'Eau,7.2,27,°C
101,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20260112084335-PC-619222,2025-05-07,10:50:00,2025-05-07,10:50:00,1301,Température de l'Eau,13.4,27,°C
102,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20260112084347-PC-619225,2025-07-10,11:30:00,2025-07-10,11:30:00,1301,Température de l'Eau,17.3,27,°C
103,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20260112084358-PC-619228,2025-09-04,11:20:00,2025-09-04,11:20:00,1301,Température de l'Eau,17.3,27,°C
104,03079189,L'YERRES A MANDRES-LES-ROSES 1,3,Eau,23,Eau brute,20260112084406-PC-619230,2025-11-05,11:20:00,2025-11-05,11:20:00,1301,Température de l'Eau,11.3,27,°C
105,03079500,LE RÉVEILLON A SANTENY 1,3,Eau,23,Eau brute,20240611103337-PC-576024,2023-07-18,09:35:00,2023-07-18,09:35:00,1301,Température de l'Eau,17.1,27,°C
106,03079500,LE RÉVEILLON A SANTENY 1,3,Eau,23,Eau brute,20240611103342-PC-576025,2023-08-16,11:36:00,2023-08-16,11:36:00,1301,Température de l'Eau,19.6,27,°C
107,03079500,LE RÉVEILLON A SANTENY 1,3,Eau,23,Eau brute,20240611103346-PC-576026,2023-09-12,10:32:00,2023-09-12,10:32:00,1301,Température de l'Eau,20,27,°C
108,03079500,LE RÉVEILLON A SANTENY 1,3,Eau,23,Eau brute,20240611103350-PC-576027,2023-11-15,10:34:00,2023-11-15,10:34:00,1301,Température de l'Eau,9.5,27,°C
109,03079500,LE RÉVEILLON A SANTENY 1,3,Eau,23,Eau brute,20260312170809-PC-625233,2025-02-12,11:11:00,2025-02-12,11:11:00,1301,Température de l'Eau,6,27,°C
110,03079500,LE RÉVEILLON A SANTENY 1,3,Eau,23,Eau brute,20260312170846-PC-625242,2025-04-02,11:48:00,2025-04-02,11:48:00,1301,Température de l'Eau,11,27,°C
111,03079500,LE RÉVEILLON A SANTENY 1,3,Eau,23,Eau brute,20260312170922-PC-625251,2025-06-04,11:21:00,2025-06-04,11:21:00,1301,Température de l'Eau,18,27,°C
112,03079500,LE RÉVEILLON A SANTENY 1,3,Eau,23,Eau brute,20260312171014-PC-625266,2025-07-29,11:39:00,2025-07-29,11:39:00,1301,Température de l'Eau,19,27,°C
113,03079500,LE RÉVEILLON A SANTENY 1,3,Eau,23,Eau brute,20260312171119-PC-625283,2025-09-24,11:16:00,2025-09-24,11:16:00,1301,Température de l'Eau,13,27,°C
114,03079500,LE RÉVEILLON A SANTENY 1,3,Eau,23,Eau brute,20260312171147-PC-625290,2025-11-26,11:39:00,2025-11-26,11:39:00,1301,Température de l'Eau,6,27,°C
115,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20231201110151-PC-559088,2023-07-06,10:20:00,2023-07-06,10:20:00,1301,Température de l'Eau,15.9,27,°C
116,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20231201110205-PC-559093,2023-09-07,09:30:00,2023-09-07,09:30:00,1301,Température de l'Eau,18.6,27,°C
117,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20231201110217-PC-559098,2023-11-08,09:20:00,2023-11-08,09:20:00,1301,Température de l'Eau,10,27,°C
118,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20241128163731-PC-585780,2024-09-05,09:25:00,2024-09-05,09:25:00,1301,Température de l'Eau,16.7,27,°C
119,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20241128163754-PC-585786,2024-02-07,09:30:00,2024-02-07,09:30:00,1301,Température de l'Eau,9,27,°C
120,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20241128163812-PC-585791,2024-03-06,09:35:00,2024-03-06,09:35:00,1301,Température de l'Eau,7.5,27,°C
121,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20241128163831-PC-585796,2024-05-15,09:15:00,2024-05-15,09:15:00,1301,Température de l'Eau,13.6,27,°C
122,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20241128163850-PC-585801,2024-07-25,09:25:00,2024-07-25,09:25:00,1301,Température de l'Eau,17.6,27,°C
123,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20241128163908-PC-585806,2024-11-06,09:20:00,2024-11-06,09:20:00,1301,Température de l'Eau,11.8,27,°C
124,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20260112085429-PC-619270,2025-02-05,09:50:00,2025-02-05,09:50:00,1301,Température de l'Eau,4.3,27,°C
125,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20260112085448-PC-619275,2025-03-05,09:30:00,2025-03-05,09:30:00,1301,Température de l'Eau,5,27,°C
126,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20260112085508-PC-619280,2025-05-07,09:15:00,2025-05-07,09:15:00,1301,Température de l'Eau,10.5,27,°C
127,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20260112085526-PC-619285,2025-07-10,09:00:00,2025-07-10,09:00:00,1301,Température de l'Eau,16.1,27,°C
128,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20260112085544-PC-619290,2025-09-04,09:10:00,2025-09-04,09:10:00,1301,Température de l'Eau,16.5,27,°C
129,03079554,LE RU DU CHATEAU DE CHOIGNY A SANTENY 1,3,Eau,23,Eau brute,20260112085604-PC-619295,2025-11-05,09:45:00,2025-11-05,09:45:00,1301,Température de l'Eau,10.6,27,°C
130,03079575,LE RÉVEILLON A MAROLLES-EN-BRIE 2,3,Eau,23,Eau brute,20240611103318-PC-576019,2023-07-18,09:58:00,2023-07-18,09:58:00,1301,Température de l'Eau,16.4,27,°C
131,03079575,LE RÉVEILLON A MAROLLES-EN-BRIE 2,3,Eau,23,Eau brute,20240611103322-PC-576020,2023-08-16,12:01:00,2023-08-16,12:01:00,1301,Température de l'Eau,19.1,27,°C
132,03079575,LE RÉVEILLON A MAROLLES-EN-BRIE 2,3,Eau,23,Eau brute,20240611103326-PC-576021,2023-09-12,10:58:00,2023-09-12,10:58:00,1301,Température de l'Eau,17.5,27,°C
133,03079575,LE RÉVEILLON A MAROLLES-EN-BRIE 2,3,Eau,23,Eau brute,20240611103330-PC-576022,2023-11-15,10:59:00,2023-11-15,10:59:00,1301,Température de l'Eau,9.5,27,°C
