CD_NOM;CD_REF;CD_SUP;CD_TYPE_STATUT;LB_TYPE_STATUT;REGROUPEMENT_TYPE;CODE_STATUT;LABEL_STATUT;RQ_STATUT;CD_SIG;CD_DOC;LB_NOM;LB_AUTEUR;NOM_COMPLET_HTML;NOM_VALIDE_HTML;REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;GROUP1_INPN;GROUP2_INPN;LB_ADM_TR;NIVEAU_ADMIN;CD_ISO3166_1;CD_ISO3166_2;FULL_CITATION;DOC_URL;THEMATIQUE;TYPE_VALUE
67286;67286;194070;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante";INSEED26;319830;leucaspius delineatus;(Heckel, 1843);<i>Leucaspius delineatus</i> (Heckel, 1843);<i>Leucaspius delineatus</i> (Heckel, 1843);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;Drôme;Département;;FR-26;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
67286;67286;194070;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante";INSEED43;319830;leucaspius delineatus;(Heckel, 1843);<i>Leucaspius delineatus</i> (Heckel, 1843);<i>Leucaspius delineatus</i> (Heckel, 1843);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;Haute-Loire;Département;;FR-43;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
67220;67220;190755;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Continentale - Massif central : Non déterminante;INSEED15;319830;chondrostoma nasus;(Linnaeus, 1758);<i>Chondrostoma nasus</i> (Linnaeus, 1758);<i>Chondrostoma nasus</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;Cantal;Département;;FR-15;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
109213;109213;931831;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante";INSEED74;319830;najas marina;L., 1753;<i>Najas marina</i> L., 1753;<i>Najas marina</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Hydrocharitaceae;Trachéophytes;Angiospermes;Haute-Savoie;Département;;FR-74;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
5437;5437;433841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Non déterminante;Méditerranéenne : Déterminante";INSEED03;319830;hygroamblystegium fluviatile;(Hedw.) Loeske, 1903;<i>Hygroamblystegium fluviatile</i> (Hedw.) Loeske, 1903;<i>Hygroamblystegium fluviatile</i> (Hedw.) Loeske, 1903;Plantae;;Equisetopsida;Hypnales;Amblystegiaceae;Bryophytes;Mousses;Allier;Département;;FR-03;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
124407;124407;197775;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante";INSEED74;319830;sparganium emersum;Rehmann, 1871;<i>Sparganium emersum</i> Rehmann, 1871;<i>Sparganium emersum</i> Rehmann, 1871;Plantae;;Equisetopsida;Poales;Typhaceae;Trachéophytes;Angiospermes;Haute-Savoie;Département;;FR-74;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
115282;115282;196613;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante";INSEED73;319830;potamogeton nodosus;Poir., 1816;<i>Potamogeton nodosus</i> Poir., 1816;<i>Potamogeton nodosus</i> Poir., 1816;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Savoie;Département;;FR-73;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
115296;115296;196613;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante";INSEED15;319830;potamogeton perfoliatus;L., 1753;<i>Potamogeton perfoliatus</i> L., 1753;<i>Potamogeton perfoliatus</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Cantal;Département;;FR-15;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
121556;121556;197468;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante";INSEED74;319830;schoenoplectus triqueter;(L.) Palla, 1888;<i>Schoenoplectus triqueter</i> (L.) Palla, 1888;<i>Schoenoplectus triqueter</i> (L.) Palla, 1888;Plantae;;Equisetopsida;Poales;Cyperaceae;Trachéophytes;Angiospermes;Haute-Savoie;Département;;FR-74;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
627578;627578;195232;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Déterminant Massif Central;INSEED48;384182;nitella mucronata;(A.Braun) Miq., 1840;<i>Nitella mucronata</i> (A.Braun) Miq., 1840;<i>Nitella mucronata</i> (A.Braun) Miq., 1840;Plantae;Charophyta;Charophyceae;Charales;Characeae;Algues;Chlorophytes et Charophytes;Lozère;Département;;FR-48;Anonyme. 2021. <em>Liste des espèces déterminantes ZNIEFF de la région Occitanie</em>. Fichier zip.;;STATUTS;VALUE
5385;5385;190841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED32;384182;cinclidotus danubicus;Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;Plantae;;Equisetopsida;Dicranales;Pottiaceae;Bryophytes;Mousses;Gers;Département;;FR-32;Anonyme. 2021. <em>Liste des espèces déterminantes ZNIEFF de la région Occitanie</em>. Fichier zip.;;STATUTS;VALUE
69182;69182;191213;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED34;384182;cottus gobio;Linnaeus, 1758;<i>Cottus gobio</i> Linnaeus, 1758;<i>Cottus gobio</i> Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Cottidae;Chordés;Poissons;Hérault;Département;;FR-34;Anonyme. 2021. <em>Liste des espèces déterminantes ZNIEFF de la région Occitanie</em>. Fichier zip.;;STATUTS;VALUE
69182;69182;191213;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED82;384182;cottus gobio;Linnaeus, 1758;<i>Cottus gobio</i> Linnaeus, 1758;<i>Cottus gobio</i> Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Cottidae;Chordés;Poissons;Tarn-et-Garonne;Département;;FR-82;Anonyme. 2021. <em>Liste des espèces déterminantes ZNIEFF de la région Occitanie</em>. Fichier zip.;;STATUTS;VALUE
85798;85798;189851;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED40;394554;berula erecta;(Huds.) Coville, 1893;<i>Berula erecta</i> (Huds.) Coville, 1893;<i>Berula erecta</i> (Huds.) Coville, 1893;Plantae;;Equisetopsida;Apiales;Apiaceae;Trachéophytes;Angiospermes;Landes;Département;;FR-40;"Abadie, J.-C., Nawrot, O., Vial, T., Caze, G. &amp; Hamdi, E. 2019. <em>Liste des espèces déterminantes ZNIEFF de la flore vasculaire de Nouvelle-Aquitaine</em>. CBN Sud-Atlantique, CBN du Massif central, CBN des Pyrénées et de Midi-Pyrénées. 108 pp. + annexes.";;STATUTS;VALUE
5386;5386;190841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. ;INSEED02;324929;cinclidotus fontinaloides;(Hedw.) P.Beauv., 1805;<i>Cinclidotus fontinaloides</i> (Hedw.) P.Beauv., 1805;<i>Cinclidotus fontinaloides</i> (Hedw.) P.Beauv., 1805;Plantae;;Equisetopsida;Dicranales;Pottiaceae;Bryophytes;Mousses;Aisne;Département;;FR-02;Desse, A. 2019.<em> Liste des bryophytes (mousses, hépatiques et anthocérotes) citées dans les Hauts-de-France (02, 59, 60, 62, 80) et en Normandie orientale (27, 76). Référentiel taxonomique et référentiel des statuts des plantes vasculaires de DIGITALE. Version 3.1b</em>. Fichier Excel.;;STATUTS;VALUE
5390;5390;190841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. ;INSEED62;324929;cinclidotus riparius;(Host ex Brid.) Arn., 1827;<i>Cinclidotus riparius</i> (Host ex Brid.) Arn., 1827;<i>Cinclidotus riparius</i> (Host ex Brid.) Arn., 1827;Plantae;;Equisetopsida;Dicranales;Pottiaceae;Bryophytes;Mousses;Pas-de-Calais;Département;;FR-62;Desse, A. 2019.<em> Liste des bryophytes (mousses, hépatiques et anthocérotes) citées dans les Hauts-de-France (02, 59, 60, 62, 80) et en Normandie orientale (27, 76). Référentiel taxonomique et référentiel des statuts des plantes vasculaires de DIGITALE. Version 3.1b</em>. Fichier Excel.;;STATUTS;VALUE
109213;109213;931831;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . . ;INSEED62;324909;najas marina;L., 1753;<i>Najas marina</i> L., 1753;<i>Najas marina</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Hydrocharitaceae;Trachéophytes;Angiospermes;Pas-de-Calais;Département;;FR-62;Desse, A. 2019. <em>Liste des plantes vasculaires (Ptéridophytes et Spermatophytes) citées dans les Hauts-de-France (02, 59, 60, 62, 80) et en Normandie orientale (27, 76). Référentiel taxonomique et référentiel des statuts des plantes vasculaires de DIGITALE</em>. Version 3.1c. Fichier Excel.;;STATUTS;VALUE
115245;115245;196613;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Tendance: Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. . . . ;INSEED02;324909;potamogeton crispus;L., 1753;<i>Potamogeton crispus</i> L., 1753;<i>Potamogeton crispus</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Aisne;Département;;FR-02;Desse, A. 2019. <em>Liste des plantes vasculaires (Ptéridophytes et Spermatophytes) citées dans les Hauts-de-France (02, 59, 60, 62, 80) et en Normandie orientale (27, 76). Référentiel taxonomique et référentiel des statuts des plantes vasculaires de DIGITALE</em>. Version 3.1c. Fichier Excel.;;STATUTS;VALUE
124407;124407;197775;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Tendance: Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. . . . ;INSEED80;324909;sparganium emersum;Rehmann, 1871;<i>Sparganium emersum</i> Rehmann, 1871;<i>Sparganium emersum</i> Rehmann, 1871;Plantae;;Equisetopsida;Poales;Typhaceae;Trachéophytes;Angiospermes;Somme;Département;;FR-80;Desse, A. 2019. <em>Liste des plantes vasculaires (Ptéridophytes et Spermatophytes) citées dans les Hauts-de-France (02, 59, 60, 62, 80) et en Normandie orientale (27, 76). Référentiel taxonomique et référentiel des statuts des plantes vasculaires de DIGITALE</em>. Version 3.1c. Fichier Excel.;;STATUTS;VALUE
104155;104155;193689;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Tendance: Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. . . . ;INSEED62;324909;juncus compressus;Jacq., 1762;<i>Juncus compressus</i> Jacq., 1762;<i>Juncus compressus</i> Jacq., 1762;Plantae;;Equisetopsida;Poales;Juncaceae;Trachéophytes;Angiospermes;Pas-de-Calais;Département;;FR-62;Desse, A. 2019. <em>Liste des plantes vasculaires (Ptéridophytes et Spermatophytes) citées dans les Hauts-de-France (02, 59, 60, 62, 80) et en Normandie orientale (27, 76). Référentiel taxonomique et référentiel des statuts des plantes vasculaires de DIGITALE</em>. Version 3.1c. Fichier Excel.;;STATUTS;VALUE
85798;85798;189851;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER23;74481;berula erecta;(Huds.) Coville, 1893;<i>Berula erecta</i> (Huds.) Coville, 1893;<i>Berula erecta</i> (Huds.) Coville, 1893;Plantae;;Equisetopsida;Apiales;Apiaceae;Trachéophytes;Angiospermes;Haute-Normandie;Ancienne région;;FR-Q;Anonyme. 2013. <i>Liste des espèces déterminantes ZNIEFF de Haute-Normandie</i>. Plantes vasculaires: Collectif Botanique de Haute-Normandie et CRP/CBN de Bailleul, Milieux: Conservatoire des Sites Naturels de Haute-Normandie et naturalistes, Mycota (Champignons): J.-C. Malaval, Oiseaux: Groupe Ornithologique Normand (GONm) et Ligue de Protection des Oiseaux (LPO) de Haute-Normandie, Mammifères: Groupe Mammalogique Normand (GMN), Lépidoptères: Association Entomologique d'Evreux (AEE), Odonates: Conservatoire des Sites Naturels de Haute-Normandie et naturalistes, Orthoptères: P. Stallegger, Batraciens et Reptiles: Conservatoire des Sites Naturels de Haute-Normandie, P.-O. Cochard et naturalistes. DIREN Haute-Normandie. Fichier Excel.;;STATUTS;VALUE
67420;67420;197167;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER21;74623;rhodeus amarus;(Bloch, 1782);<i>Rhodeus amarus</i> (Bloch, 1782);<i>Rhodeus amarus</i> (Bloch, 1782);Animalia;Chordata;Actinopterygii;Cypriniformes;Acheilognathidae;Chordés;Poissons;Champagne-Ardenne;Ancienne région;;FR-G;Anonyme. 2013. Liste des espèces déterminantes ZNIEFF de Champagne-Ardennes. fichier excel.;;STATUTS;VALUE
119860;119860;197322;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED40;394554;sagittaria sagittifolia;L., 1753;<i>Sagittaria sagittifolia</i> L., 1753;<i>Sagittaria sagittifolia</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Alismataceae;Trachéophytes;Angiospermes;Landes;Département;;FR-40;"Abadie, J.-C., Nawrot, O., Vial, T., Caze, G. &amp; Hamdi, E. 2019. <em>Liste des espèces déterminantes ZNIEFF de la flore vasculaire de Nouvelle-Aquitaine</em>. CBN Sud-Atlantique, CBN du Massif central, CBN des Pyrénées et de Midi-Pyrénées. 108 pp. + annexes.";;STATUTS;VALUE
5385;5385;190841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Méditerranéenne : Déterminante";INSEED63;319830;cinclidotus danubicus;Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;Plantae;;Equisetopsida;Dicranales;Pottiaceae;Bryophytes;Mousses;Puy-de-Dôme;Département;;FR-63;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
67104;67104;188934;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Espèce déterminante uniquement si présente avec au moins deux autres espèces du groupe A;INSEER23;75181;alburnoides bipunctatus;(Bloch, 1782);<i>Alburnoides bipunctatus</i> (Bloch, 1782);<i>Alburnoides bipunctatus</i> (Bloch, 1782);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;Haute-Normandie;Ancienne région;;FR-Q;Anonyme. 2003.<i> Liste d’espèces dulçaquicoles déterminantes de ZNIEFF en Haute-Normandie</i>. CSRPN  Haute-Normandie. 5 pp.;;STATUTS;VALUE
67220;67220;190755;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER42;147750;chondrostoma nasus;(Linnaeus, 1758);<i>Chondrostoma nasus</i> (Linnaeus, 1758);<i>Chondrostoma nasus</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;Alsace;Ancienne région;;FR-A;Anonyme. 2013. <em>Liste des espèces terrestres déterminantes ZNIEFF d'Alsace</em>. fichier excel.;;STATUTS;VALUE
66832;66832;970642;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER91;142793;anguilla anguilla;(Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons;Languedoc-Roussillon;Ancienne région;;FR-K;Anonyme. 2015. <em>Liste des espèces déterminantes ZNIEFF terrestres et marines de Languedoc-Roussillon</em>. fichier excel.;;STATUTS;VALUE
5385;5385;190841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED36;226349;cinclidotus danubicus;Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;Plantae;;Equisetopsida;Dicranales;Pottiaceae;Bryophytes;Mousses;Indre;Département;;FR-36;Anonyme. 2018. <em>Liste des habitats et espèces déterminantes de la région Centre-Val de Loire</em>. DREAL Centre-Val de Loire. Fichier Excel.;http://www.centre.developpement-durable.gouv.fr/IMG/xls/tableur_des_habitats_et_especes_determinantes.xls;STATUTS;VALUE
67143;67143;189750;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER52;265229;barbus barbus;(Linnaeus, 1758);<i>Barbus barbus</i> (Linnaeus, 1758);<i>Barbus barbus</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Cyprinidae;Chordés;Poissons;Pays-de-la-Loire;Région;;FR-PDL;Anonyme. 2019. <em>Listes des espèces faune déterminantes ZNIEFF continentales des Pays de la Loire</em>. Fichier Excel.;;STATUTS;VALUE
69182;69182;191213;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED36;226349;cottus gobio;Linnaeus, 1758;<i>Cottus gobio</i> Linnaeus, 1758;<i>Cottus gobio</i> Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Cottidae;Chordés;Poissons;Indre;Département;;FR-36;Anonyme. 2018. <em>Liste des habitats et espèces déterminantes de la région Centre-Val de Loire</em>. DREAL Centre-Val de Loire. Fichier Excel.;http://www.centre.developpement-durable.gouv.fr/IMG/xls/tableur_des_habitats_et_especes_determinantes.xls;STATUTS;VALUE
119860;119860;197322;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER22;125722;sagittaria sagittifolia;L., 1753;<i>Sagittaria sagittifolia</i> L., 1753;<i>Sagittaria sagittifolia</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Alismataceae;Trachéophytes;Angiospermes;Picardie;Ancienne région;;FR-S;"Bertrand, A., Durand, C., Brustel, H., Thomas, J. &amp; Flipo, S. 2004. <em>Annexe 1 bis : Listes préliminaires d’espèces et cortèges de faune déterminants - Modernisation des Znieff en Midi-Pyrénées. DIRENmp / CBP-CBNmp / CREN MP</em>. 117 pp.";;STATUTS;VALUE
81263;81263;188962;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . . ;INSEED02;324909;alisma lanceolatum;With., 1796;<i>Alisma lanceolatum</i> With., 1796;<i>Alisma lanceolatum</i> With., 1796;Plantae;;Equisetopsida;Alismatales;Alismataceae;Trachéophytes;Angiospermes;Aisne;Département;;FR-02;Desse, A. 2019. <em>Liste des plantes vasculaires (Ptéridophytes et Spermatophytes) citées dans les Hauts-de-France (02, 59, 60, 62, 80) et en Normandie orientale (27, 76). Référentiel taxonomique et référentiel des statuts des plantes vasculaires de DIGITALE</em>. Version 3.1c. Fichier Excel.;;STATUTS;VALUE
115296;115296;196613;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED78;216209;potamogeton perfoliatus;L., 1753;<i>Potamogeton perfoliatus</i> L., 1753;<i>Potamogeton perfoliatus</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Yvelines;Département;;FR-78;Anonyme. 2018. <em>Liste des espèces déterminantes ZNIEFF d'Ile de France</em>. Fichier Excel.;;STATUTS;VALUE
67778;67772;;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED91;216209;salmo trutta fario;Linnaeus, 1758;<i>Salmo trutta fario</i> Linnaeus, 1758;<i>Salmo trutta</i> Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Chordés;Poissons;Essonne;Département;;FR-91;Anonyme. 2018. <em>Liste des espèces déterminantes ZNIEFF d'Ile de France</em>. Fichier Excel.;;STATUTS;VALUE
