CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdListeFauFlor;LbListeFauFlor;CdTypListeFauFlor;MnTypListeFauFlor;CdTypTaxRep;MnTypTaxRep;CdAppelTaxon;NomLatinAppelTaxon;RsTaxRep;CdRqNbrTaxRep;MnemoRqNbrTaxRep;CdUniteMesure;SymUniteMesure;RefOperationPrelBio;CdProducteur;NomProducteur
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;2007-06-20;GPSL#0;pre_id7179;;;1;NbrTax;2133;Rutilus rutilus;58;1;Domaine de validité;214;n;Aspe1772eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM5.0_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2014-07-16;A;B1;;;1;NbrTax;978;Potamopyrgus;204;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6667;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2016-08-17;A;B1;;;1;NbrTax;3159;Mermithoidea;3;1;Domaine de validité;0;Unité inconnue;20180228165837-HB-20278;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2013-07-31;B;B2;;;1;NbrTax;1033;Acroloxus;1;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6666;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2020-08-27;C;C;;;1;NbrTax;1077;Hydra;1;1;Domaine de validité;214;n;20210908103329-HB-498345;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2013-06-20;;L1;;;1;NbrTax;8420;Rhoicosphenia abbreviata;1;1;Domaine de validité;214;n;20180201135901-HB-14499;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2016-08-17;C';B4;;;1;NbrTax;457;Caenis;60;1;Domaine de validité;0;Unité inconnue;20180228165837-HB-20278;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2021-08-23;;L1;;;4;BioVolTax;8809;Nitzschia acicularis;0;1;Domaine de validité;536;mm3/L;20220823100214-HB-526417;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2020-08-27;C;C;;;1;NbrTax;224;Cyrnus;1;1;Domaine de validité;214;n;20210908103329-HB-498345;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2023-08-03;B;B;;;1;NbrTax;5116;Crangonyx;1;1;Domaine de validité;214;n;20240717112011-HB-578735;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2020-06-15;;L1;;;4;BioVolTax;9335;Spermatozopsis exsultans;0.002372;1;Domaine de validité;536;mm3/L;20220104120756-HB-505753;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2012-08-07;;L1;;;1;NbrTax;7232;Cocconeis placentula var. lineata;1;1;Domaine de validité;214;n;20180201135902-HB-14521;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2020-09-07;;L1;;;4;BioVolTax;6269;Cryptomonas;0.006605;1;Domaine de validité;536;mm3/L;20220104120757-HB-505756;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2023-08-03;;L1;;;1;NbrTax;8820;Nitzschia amphibia;23;1;Domaine de validité;214;n;20240717100315-HB-578682;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2016-08-17;B;B2;;;1;NbrTax;856;Sisyra;1;1;Domaine de validité;0;Unité inconnue;20180228165837-HB-20278;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2016-08-11;C';B4;;;1;NbrTax;807;Chironomidae;176;1;Domaine de validité;0;Unité inconnue;20180228165834-HB-20175;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3080660;LA SEINE A ALFORTVILLE 3;003;13;Macroinvertébrés aquatiques;2010-08-04;C;B3;;;1;NbrTax;2947;Crambidae;2;1;Domaine de validité;0;Unité inconnue;20180130180136-HB-6812;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1999-10-21;A1#L#0;pre_id4861;;;1;NbrTax;2113;Gobio gobio;3;1;Domaine de validité;214;n;Aspe951eta1_1999-10-21_14:00:00_03112430;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;2011-06-08;GPSL#0;pre_id7513;;;1;NbrTax;2191;Gymnocephalus cernuus;1;1;Domaine de validité;214;n;Aspe2219eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.83_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063650;LA SEINE A ORLY 1;004;10;Diatomées benthiques;2010-08-12;;L1;;;1;NbrTax;7375;Cymbella tumida;2;1;Domaine de validité;214;n;20180201135917-HB-15200;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1997-09-10;A4#L#0;pre_id4662;;;1;NbrTax;2090;Alburnus alburnus;2;1;Domaine de validité;214;n;Aspe919eta1_1997-09-10_14:00:00_03112430;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;2010-07-01;GPCL#0;pre_id7373;;;1;NbrTax;2238;Silurus glanis;1;1;Domaine de validité;214;n;Aspe2121eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2020-08-13;;C;;;1;NbrTax;457;Caenis;25;1;Domaine de validité;214;n;20210908103329-HB-498346;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2017-08-17;B;B2;;;1;NbrTax;1030;Ferrissia;6;1;Domaine de validité;0;Unité inconnue;20190205185832-HB-30569;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2021-09-10;GPSL#0;pre_id94470;;;1;NbrTax;2038;Anguilla anguilla;6;1;Domaine de validité;214;n;Aspe87230eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.72_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;13;Macroinvertébrés aquatiques;2016-09-23;C;B3;;;1;NbrTax;887;Gammaridae;16;1;Domaine de validité;0;Unité inconnue;20180228165842-HB-20463;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2017-08-24;GPSL#0;pre_id12631;;;1;NbrTax;2238;Silurus glanis;8;1;Domaine de validité;214;n;Aspe4851eta1_2017-08-24_08:45:00_03112480;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2022-08-23;;L1;;;1;NbrTax;8190;Navicula tripunctata;3;1;Domaine de validité;214;n;20230703214614-HB-549776;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2021-09-02;B;B;;;1;NbrTax;892;Gammarus;145;1;Domaine de validité;214;n;20220809121435-HB-523638;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3080660;LA SEINE A ALFORTVILLE 3;007;27;Macrophytes;2011-08-17;FU;P1;;;3;RecTax;1630;Spirodela polyrhiza;0.09;1;Domaine de validité;243;%;20180130182957-HB-10691;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2016-07-21;C;B3;;;1;NbrTax;1028;Ancylus;1;1;Domaine de validité;0;Unité inconnue;20180228165842-HB-20485;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2013-07-11;;L1;;;1;NbrTax;7917;Navicula erifuga;2;1;Domaine de validité;214;n;20180201135915-HB-15111;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3080660;LA SEINE A ALFORTVILLE 3;003;13;Macroinvertébrés aquatiques;2010-08-04;B;B2;;;1;NbrTax;249;Ecnomus;4;1;Domaine de validité;0;Unité inconnue;20180130180136-HB-6812;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2016-08-11;A;B1;;;1;NbrTax;933;Oligochaeta;92;1;Domaine de validité;0;Unité inconnue;20180228165834-HB-20175;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3080660;LA SEINE A ALFORTVILLE 3;003;13;Macroinvertébrés aquatiques;2011-07-11;A;B1;;;1;NbrTax;249;Ecnomus;2;1;Domaine de validité;0;Unité inconnue;20180130180136-HB-6813;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;13;Macroinvertébrés aquatiques;2019-07-17;C;C;;;1;NbrTax;928;Erpobdellidae;3;1;Domaine de validité;214;n;20201029143648-HB-475816;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2001-06-21;A3#L#0;pre_id4949;;;1;NbrTax;2133;Rutilus rutilus;2;1;Domaine de validité;214;n;Aspe966eta1_2001-06-21_14:00:00_03112480;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1994-09-21;P1#L#0;pre_id810;;;1;NbrTax;2086;Abramis brama;2;1;Domaine de validité;214;n;Aspe864eta1_1994-09-21_15:20:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2012-08-07;A;B1;;;1;NbrTax;880;Asellidae;19;1;Domaine de validité;0;Unité inconnue;20180130180353-HB-7458;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-10-21;Camp2024-10-21;L1;;;4;BioVolTax;8641;Cyclotella pseudostelligera;0.00006;1;Domaine de validité;536;mm3/L;20250618165004-HB-600991;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2023-08-03;B;B;;;1;NbrTax;928;Erpobdellidae;4;1;Domaine de validité;214;n;20240717112011-HB-578735;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2022-08-23;;L1;;;1;NbrTax;8393;Planothidium frequentissimum;1;1;Domaine de validité;214;n;20230703214614-HB-549776;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2019-09-04;GPSL#0;pre_id83531;;;1;NbrTax;2104;Chondrostoma nasus;8;1;Domaine de validité;214;n;Aspe81991eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.5_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2015-06-17;B;B2;;;1;NbrTax;4202;Dikerogammarus;829;1;Domaine de validité;0;Unité inconnue;20180130180355-HB-7465;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2012-08-07;B;B2;;;1;NbrTax;312;Mystacides;4;1;Domaine de validité;0;Unité inconnue;20180130180353-HB-7458;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2022-06-16;;L1;;;1;NbrTax;14001;Gomphonema minutum;25;1;Domaine de validité;214;n;20230703214652-HB-549802;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3080660;LA SEINE A ALFORTVILLE 3;003;13;Macroinvertébrés aquatiques;2010-08-04;A;B1;;;1;NbrTax;880;Asellidae;10;1;Domaine de validité;0;Unité inconnue;20180130180136-HB-6812;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2018-08-16;;C';;;1;NbrTax;5097;Jaera;1;1;Domaine de validité;214;n;20190328112225-HB-346769;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2011-07-19;;L1;;;1;NbrTax;8635;Cyclotella ocellata;1;1;Domaine de validité;214;n;20180201135915-HB-15109;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2012-08-07;B;B2;;;1;NbrTax;1046;Dreissena;6;1;Domaine de validité;0;Unité inconnue;20180130180353-HB-7458;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2019-07-17;C;C;;;1;NbrTax;892;Gammarus;21;1;Domaine de validité;214;n;20201029143648-HB-475813;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3080660;LA SEINE A ALFORTVILLE 3;004;10;Diatomées benthiques;2011-07-15;;L1;;;1;NbrTax;16490;Nitzschia solgensis;2;1;Domaine de validité;214;n;20180201135915-HB-15114;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2014-07-16;B;B2;;;1;NbrTax;311;Athripsodes;1;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6667;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2023-08-22;;L1;;;1;NbrTax;8875;Nitzschia dissipata;1;1;Domaine de validité;214;n;20240717100356-HB-578696;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2016-08-11;B;B2;;;1;NbrTax;3159;Mermithoidea;1;1;Domaine de validité;0;Unité inconnue;20180228165834-HB-20175;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-09-25;Camp2024-09-25;L1;;;4;BioVolTax;9633;Plagioselmis lacustris;0.00025;1;Domaine de validité;536;mm3/L;20250618165003-HB-600989;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3080660;LA SEINE A ALFORTVILLE 3;004;10;Diatomées benthiques;2019-08-08;;20190308066001;;;1;NbrTax;14664;Mayamaea permitis;14;1;Domaine de validité;214;n;20201028101226-HB-474989;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2009-07-07;P1#L#0;pre_id1461;;;1;NbrTax;2109;Cyprinus carpio;1;1;Domaine de validité;214;n;Aspe2072eta2_SurfEchMc625.00_SBVDKmc88.00_DSrcKm16.00_LarMEauM5.00_PntCEPM2.90_ProfMStaM0.68_AltM59_TAir1C4.1_TAir7C19.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2010-08-05;B;B2;;;1;NbrTax;4202;Dikerogammarus;22;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6669;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;007;27;Macrophytes;2020-06-24;F2;P2;;;3;RecTax;1670;Sparganium emersum;0.07692308;1;Domaine de validité;243;%;20210909144649-HB-498377;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2019-07-31;;20190306300001;;;1;NbrTax;8190;Navicula tripunctata;5;1;Domaine de validité;214;n;20201028101225-HB-474974;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2004-06-17;A6#L#0;pre_id6767;;;1;NbrTax;2193;Perca fluviatilis;3;1;Domaine de validité;214;n;Aspe1475eta2_SurfEchMc1250.00_SBVDKmc12752.00_DSrcKm493.00_LarMEauM75.00_PntCEPM0.10_ProfMStaM3.00_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3080660;LA SEINE A ALFORTVILLE 3;007;27;Macrophytes;2011-08-17;FU;P1;;;3;RecTax;1124;Cladophora;2;1;Domaine de validité;243;%;20180130182957-HB-10691;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2024-06-17;B;B;;;1;NbrTax;978;Potamopyrgus;2;1;Domaine de validité;214;n;20250619155228-HB-601182;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2022-08-04;;L1;;;1;NbrTax;18355;Surirella helvetica;2;1;Domaine de validité;214;n;20230703214632-HB-549788;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2022-06-16;B;B;;;1;NbrTax;1072;Dendrocoelum;2;1;Domaine de validité;214;n;20230704161837-HB-550177;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;004;10;Diatomées benthiques;2021-06-15;;L1;;;1;NbrTax;7881;Navicula cryptotenella;66;1;Domaine de validité;214;n;20220627161516-HB-518480;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2020-07-23;;L1;;;1;NbrTax;8154;Navicula splendicula;2;1;Domaine de validité;214;n;20210630105458-HB-490849;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2011-07-06;;L1;;;1;NbrTax;9081;Tryblionella apiculata;1;1;Domaine de validité;214;n;20180201135947-HB-16467;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2010-08-05;A;B1;;;1;NbrTax;1051;Corbicula;10;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6669;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1999-04-28;A5#L#0;pre_id4830;;;1;NbrTax;2090;Alburnus alburnus;9;1;Domaine de validité;214;n;Aspe946eta1_1999-04-28_14:00:00_03112480;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3080660;LA SEINE A ALFORTVILLE 3;004;10;Diatomées benthiques;2018-07-18;;03080660;;;1;NbrTax;8111;Navicula recens;5;1;Domaine de validité;214;n;20190327180827-HB-346457;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2012-08-07;A;B1;;;1;NbrTax;4202;Dikerogammarus;379;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6670;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;2003-06-18;A1#L#0;pre_id5081;;;1;NbrTax;2193;Perca fluviatilis;1;1;Domaine de validité;214;n;Aspe989eta2_2003-06-18_09:00:00_03112088;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2023-08-25;GPSL#0;pre_id99506;;;1;NbrTax;2193;Perca fluviatilis;4;1;Domaine de validité;214;n;Aspe91454eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM74.5_PntCEPM0.1_ProfMStaM3.16_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2011-07-11;C;B3;;;1;NbrTax;3170;Ostracoda;1;4;Pres. ou Abs. ou NQ/ND;0;Unité inconnue;20180130180354-HB-7461;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2012-06-27;;L1;;;1;NbrTax;18821;Staurosira venter;4;1;Domaine de validité;214;n;20180201135901-HB-14498;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2017-08-17;A;B1;;;1;NbrTax;1077;Hydra;3;1;Domaine de validité;0;Unité inconnue;20190205185832-HB-30569;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2020-08-10;;L1;;;4;BioVolTax;6598;Bacillariophyta;0.004225;1;Domaine de validité;536;mm3/L;20220104120756-HB-505755;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2024-07-10;B;B;;;1;NbrTax;880;Asellidae;3;1;Domaine de validité;214;n;20250619155906-HB-601221;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;13;Macroinvertébrés aquatiques;2019-07-17;A;A;;;1;NbrTax;892;Gammarus;12;1;Domaine de validité;214;n;20201029143648-HB-475816;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2021-09-02;;L1;;;1;NbrTax;32665;Fallacia mitis;1;1;Domaine de validité;214;n;20220818101728-HB-524939;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2014-07-16;A;B1;;;1;NbrTax;24007;Triaenodes/Ylodes;1;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6667;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2013-06-20;;L1;;;1;NbrTax;14703;Mayamaea atomus;5;1;Domaine de validité;214;n;20180201135901-HB-14499;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2016-08-17;C';B4;;;1;NbrTax;281;Anabolia;1;1;Domaine de validité;0;Unité inconnue;20180228165837-HB-20278;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;2003-06-17;A6#L#0;pre_id5066;;;1;NbrTax;2080;Cottus gobio;1;1;Domaine de validité;214;n;Aspe986eta2_SurfEchMc1202.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
